commit_id,lines_added,lines_removed,lines_modified,files_changed,project,commit_role
fc3bb095ab02b9e7d89a069ade2cead15c64c504,16,0,0,1,linux,BFC
7ffbd48d5cab22bcd1120eb2349db1319e2d827a,22,0,11,4,linux,BIC
d63c46734c545ad0488761059004a65c46efdde3,6,0,6,1,linux,BFC
2a3d923f87303b2d49c6cfb7bf6a25144a1ce265,47,1,68,8,linux,BIC
e5e21f70bfd3a201e627b48aed82793d1bcd6f78,2,0,0,1,linux,BIC
80f23935cadb1c654e81951f5a8b7ceae0acc1b4,0,0,1,1,linux,BFC
d856c16d8a2b5afbc28c130ce4f5a4acadb3021d,4,0,1,1,linux,BFC
73ce9aec65b17433e18163d07eb5cb6bf114bd6c,26,5,3,3,linux,BIC
d4dd87f83c6a09ef378172ebed6e0de2ca0dd8ba,0,0,1,1,linux,BFC
735d77d4fd28bd47db9998a3744346302f8c1ee9,19,44,12,3,linux,BIC
e0135a104c52ccc977bc04a972bc889e0298b068,0,5,1,1,linux,BFC
81da3bf6e3f886267e450c422e6b7254ad6f93a5,0,0,1,1,linux,BFC
ec97faff743b398e21f74a54c81333f3390093aa,26,0,1,1,linux,BFC
dbb799c39717e7b71a386b04b015ddca2dcb1ecd,1480,15,55,7,linux,BIC
52c0624a10cce0cdc8be2d15462b9c8d76b7700d,77,0,12,1,linux,BIC
e70f7a11876a1a788ceadf75e9e5f7af2c868680,7,0,1,1,linux,BFC
385e20706facd376f27863bd55b7cc7720d3f27b,5,3,9,4,linux,BIC
2d8b1d566a5f4874f4d92361f5cdbb50baa396f8,0,25,0,1,linux,BIC
6c37067e27867db172b988cc11b9ff921175dee5,23,78,3,3,linux,BIC
00bd6bca3fb1e98190a24eda2583062803c9e8b5,2,0,1,1,linux,BFC
f25da51fdc381ca2863248c7060b3662632f0872,992,0,0,2,linux,BIC
6a721db180a22d8e2d59d864446309bc7a09c26f,124,0,0,1,linux,BIC
cf9bf871280d9e0a8869d98c2602d29caf69dfa3,7,0,1,1,linux,BFC
f54736925a4f83a67588381d0ead69d19323b526,606,0,1,1,linux,BIC
c0dd967818a2b8106771a7c9fb7ef48d7be8a9d4,52,0,0,1,linux,BIC
234901de2bc6847eaa0aeb4aba62c31ffb8d3ad6,0,0,2,1,linux,BFC
e994b2f0fb9229aeff5eea9541320bd7b2ca8714,14,0,4,2,linux,BIC
a4b1d3c1ddf6cb441187b6c130a473c16a05a356,52,0,0,4,linux,BIC
40149f00fb55263cf10066bafc8470d33b1ddcfc,0,0,1,1,linux,BFC
