commit_id,lines_added,lines_removed,lines_modified,files_changed,commit_role
141d170495beb4772fad653312364dac6f4716f5,10,0,0,1,BFC
ff6c923dbec332dd6c6f649b754f4edd8f0a3c50,4,2,1,1,BIC
20244b2a8a8728c63233d33146e007dcacbcc5c4,2,0,1,2,BFC
5d9fa03e6c3514266fa94851ab1b6dd6e0595a13,8,10,8,1,BIC
da1ea128a6a4d6d52b02ded82933944161c1cb01,1,0,0,1,BFC
13149e8bafc4657254831ba6c16ed8780aa64a06,236,32,43,4,BIC
4fe6abb8f51355224808ab02a9febf65d184c40b,1,0,0,1,BIC
56f581bad4bf25b336593a7f7531b24424b1ecf8,38,23,2,1,BFC
22b7a426bbe1ebe1520f92da4cd1617d1e1b5fc4,379,481,129,13,BIC
d3d4d028afb785e52c55024d779089654f8302e7,13,0,0,1,BFC
8366685b2883e523f91e9816d7be371eb1144749,1,1,0,1,BFC
7aa05d304785204703a67a6aa7f1db402889a172,28,0,0,1,BFC
91a46c6d1b4fcbfa4773df9421b8ad3e58088101,0,4,6,1,BFC
af2f464e326ebad57284cfdecb03f1606e89bbc7,28,0,0,2,BIC
545e5c571662b1cd79d9588f9d3b6e36985b8007,1,0,0,1,BFC
9b42c1f179a614e11893ae4619f0304a38f481ae,53,13,4,7,BIC
bde246d893fca22cf84f6fb044395ab0a47589b7,0,0,0,0,BFC
d1bf5dd8f6d510999b8a12687ee2662e26ab720c,46,8,14,7,BIC
eb4dedae920a07c485328af3da2202ec5184fb17,10,4,1,1,BFC
a30e4ec176c823fb1f3fed51483c07e813c4c9c5,5,2,3,1,BFC
16270a92355722e387e9ca19627c5a4d7bae1354,2,0,1,2,BFC
0b24134f7888175c9638e6fd1900e23e44fc172f,24,0,0,2,BIC
a0bf06dc51dbbc5ad182b1bcf4d879db8d297c5e,12,0,1,1,BFC
8f8b8aa62e68adae226797eeda3d88c4c65e9f87,0,0,1,1,BFC
f745eb9ca5bf823bc5c0f82a434cefb41c57844e,0,0,0,0,BIC
6a953dc4dbd1c7057fb765a24f37a5e953c85fb0,0,0,6,2,BFC
46f4a69ec8ed6ab9f6a6172afe50df792c8bc1b6,154,0,0,1,BFC
cb3a7d4a0aec4e56043d6433724e0606d6b6efba,4,0,0,2,BIC
f0c393e2104e48c8a881719a8bd37996f71b0aee,6,1,16,1,BFC
c07a48c2651965e84d35cf193dfc0e5f7892d612,20,14,3,2,BIC
060522d89705f9d961ef1762dc1468645dd21fbd,6,2,1,1,BFC
b214fe592ab72a20d93ab4b252c8ff4607512633,22,0,0,1,BIC
cd57d07b1e4e08f95a27b59253b5c8a46abf4f29,0,0,0,0,BIC
9d5dcefb7b114d610aeb2371f6a6f119af316e43,16,0,1,1,BFC
415b5a75da4309fe56c9b37e246faad80a97e525,412,2,3,1,BIC
2cf9bfe9be75ed3656bbf882fb70c3e3047866e4,19,2,5,1,BFC
61d7437ed13906984c44697970ee792ac6271a31,51,4,6,1,BIC
d7739b0b6d15ef9ad5c79424736b8ded5ed3e913,0,1,1,1,BFC
7897b071ac3b45a5788d084fc7f8a8ee9e5f07f0,191,173,45,2,BIC
2f0472a1f80e6230f126aa0af76e89f85abc37bd,0,0,1,1,BFC
0115a63c999363b9558376b61c4037813d9063db,353,0,0,1,BIC
ef9f60daab309558c8bb3e086a9a11ee40bd6061,2,1,0,1,BFC
684309e5043efaaa94d9b4e65f53f7fdde1f6675,0,0,3,1,BIC
181f4d2f44463fe09fe4df02e03095cb87151c29,0,0,3,1,BFC
94cc242a067a869c29800aa789d38b7676136e50,3,0,3,1,BFC
0c97ee5fbdca1be3cc7af730832170f4f7c38e68,4,0,0,1,BFC
5e126e7c4e52754e3aac0fbc5325abcbe1629388,562,1,2,8,BIC
4e4269ebe7e18038fffacf113e2dd5ded6d49942,6,0,5,1,BFC
00e57a6d4ad345a3910cfd24a5403d49a70d7705,797,2,2,8,BIC
428fc0aff4e59399ec719ffcc1f7a5d29a4ee476,0,0,1,1,BFC
312a0c170945b49f319960afd2e492c05f9dd551,26,6,0,2,BIC
e5a59d308f52bb0052af5790c22173651b187465,1,1,0,1,BFC
17743798d81238ab13050e8e2833699b54e15467,18,4,2,1,BFC
e5ff215941d59f8ae6bf58f6428dc5c26745a612,124,15,18,3,BIC
953f064aa6b29debcc211869b60bd59f26d19c34,11,0,6,1,BFC
ad7df764b7e1c7dc64e016da7ada2e3e1bb90700,12,0,6,2,BFC
a5430dda8a3a1cdd532e37270e6f36436241b6e7,137,2,28,4,BIC
ebdf8321eeeb623aed60f7ed16f7445363230118,0,0,1,1,BFC
7867fd7cc44e63c6673cd0f8fea155456d34d0de,0,0,1,1,BFC
692fe62433d4ca47605b39f7c416efd6679ba694,16,6,0,1,BIC
13e45417cedbfc44b1926124b1846f5ee8c6ba4a,0,0,0,0,BFC
e518e9a59ec37a323b0f4785e2311a1ec1433c6d,0,0,0,0,BIC
b0daa2c73f3a8ab9183a9d298495b583b6c1bd19,0,0,1,1,BFC
fff1662cc423be00c5a7dffc6cf2332161c882d6,0,0,1,1,BFC
e80d3909be42f7e38cc350c1ba109cf0aa51956a,11,0,13,1,BFC
2ba3e6947aed9bb9575eb1603c0ac6e39185d32a,59,0,26,2,BIC
86cf69f1d893d48fdb0382a940f2523409406423,15,4,5,3,BIC
dc07a728d49cf025f5da2c31add438d839d076c0,0,0,6,1,BFC
52f23478081ae0dcdb95d1650ea1e7d52d586829,27,0,0,1,BIC
f1796544a0ca0f14386a679d3d05fbc69235015e,6,0,0,1,BFC
1a3e1f40962c445b997151a542314f3c6097f8c3,16,15,5,2,BIC
c183edff33fdcd639d222a8f473bf44602adc655,2,1,2,1,BFC
